price,beds,bath,propertysqft,borough,property_category,type,sublocality_ext,postcode,state_ext,latitude,longitude,price_per_sqft
2199000,3,3.0,3454.0,Brooklyn,building,house,brooklyn,11235,new york,40.5782802,-73.9442713,636.653155761436
5495000,3,2.0,3000.0,Manhattan,building,co-op,manhattan,10013,new york,40.7193802,-74.0075316,1831.6666666666667
1449999,3,2.3738608579684373,1890.0,Brooklyn,building,house,brooklyn,11233,new york,40.6783124,-73.928113,767.1952380952381
1399000,5,4.0,2184.207862,Queens,building,house,queens,11001,new york,40.7326463,-73.7097434,640.5068053912169
525000,3,1.0,322.0,Manhattan,building.residential,co-op,manhattan,10024,new york,40.7836703,-73.9709274,1630.4347826086957
12000000,4,2.3738608579684373,5500.0,New York,building,townhouse,manhattan,10075,new york,40.7756853,-73.9632303,2181.818181818182
1299000,3,2.0,1700.0,Brooklyn,building,house,brooklyn,11209,new york,40.622512,-74.038316,764.1176470588235
269000,1,1.0,2184.207862,Jackson Heights,building,co-op,queens,11372,new york,40.7490728,-73.8859424,123.15677673355063
450000,1,1.0,2184.207862,Manhattan,building,co-op,manhattan,10028,new york,40.777093,-73.956552,206.0243476955308
899999,4,2.0,2194.0,Staten Island,building,multi-family home,staten island,10314,new york,40.6172199,-74.1320669,410.2092069279854
925000,2,2.0,1077.0,Brooklyn,building,house,brooklyn,11216,new york,40.6764806,-73.9446731,858.8672237697307
279000,1,1.0,600.0,Dyker Heights,,co-op,brooklyn,11228,new york,40.6220567,-74.0200513,465.0
1795000,2,2.0,2184.207862,Manhattan,,condo,manhattan,10025,new york,40.7954592,-73.9753123,821.808231363284
1250000,2,2.0,2184.207862,Manhattan,,pending,gramercy,10010,new york,40.7385938,-73.9863188,572.2898547098077
560000,3,1.0,622.0,Sunset Park,building,condo,brooklyn,11220,new york,40.6423834,-74.002033,900.3215434083602
999000,3,2.0,1260.0,Queens,building,house,queens,11694,new york,40.5792491,-73.8470867,792.8571428571429
1188000,6,2.0,2186.0,Queens,building.residential,multi-family home,queens,11412,new york,40.7021006,-73.7671144,543.4583714547118
948888,3,1.0,950.0,Brooklyn,building.residential,house,brooklyn,11235,new york,40.5786958,-73.938485,998.8294736842105
735000,2,2.0,832.0,Bushwick,building,condo,brooklyn,11207,new york,40.6850765,-73.9107349,883.4134615384615
1399000,13,5.0,2184.207862,East Flatbush,building,multi-family home,brooklyn,11212,new york,40.6550656,-73.9183469,640.5068053912169
3600000,3,4.0,2184.207862,Manhattan,,co-op,upper east side,10021,new york,40.7719126,-73.967281,1648.1947815642463
1850000,8,4.0,5000.0,New York,building,multi-family home,manhattan,10035,new york,40.7981001,-73.9389098,370.0
789000,2,1.0,2184.207862,Manhattan,building,co-op,manhattan,10011,new york,40.7432035,-74.0015019,361.2293562928307
569000,3,1.0,2184.207862,Queens,building,house,queens,11429,new york,40.7079268,-73.7400399,260.5063418639045
1700000,2,2.0,1135.0,Manhattan,,condo,manhattan,10014,new york,40.7315509,-74.0013914,1497.7973568281939
12995000,4,4.0,4155.0,New York,building,condo,manhattan,10013,new york,40.7207039,-74.0027289,3127.557160048135
295000,2,1.0,613.0,Manhattan,building,co-op,manhattan,10031,new york,40.8233518,-73.9515728,481.23980424143554
625000,1,1.0,650.0,Manhattan,,co-op,manhattan,10010,new york,40.7395218,-73.9802307,961.5384615384615
399000,3,1.0,391.0,Queens,building,condo,queens,11102,new york,40.7668236,-73.9239725,1020.4603580562659
5700000,3,4.0,2357.0,Manhattan,building,condo,manhattan,10012,new york,40.7242197,-74.0056368,2418.3283835383963
618000,3,2.0,2184.207862,Sheepshead Bay,building,condo,brooklyn,11235,new york,40.5846429,-73.9407155,282.940104168529
149999,1,1.0,694.0,North Riverdale,,co-op,the bronx,10471,new york,40.9049984,-73.9065719,216.13688760806917
650000,3,1.0,550.0,Manhattan,building.residential,condo,manhattan,10025,new york,40.7935585,-73.9656011,1181.8181818181818
1990000,5,2.3738608579684373,2184.207862,Queens,building,multi-family home,queens,11367,new york,40.7398861,-73.8305343,911.085448698014
550000,1,1.0,2184.207862,Manhattan,building,co-op,manhattan,10025,new york,40.7908539,-73.9681725,251.80753607231543
279000,1,1.0,2184.207862,Spuyten Duyvil,building,co-op,the bronx,10463,new york,40.8809305,-73.9107494,127.7350955712291
2495000,3,2.3738608579684373,4125.0,Brooklyn,building,townhouse,brooklyn,11237,new york,40.7043492,-73.9310947,604.8484848484849
3695000,10,8.0,2184.207862,New York,building,townhouse,manhattan,10022,new york,40.7553475,-73.9673212,1691.6888105221917
299000,3,1.0,394.0,Manhattan,building,co-op,manhattan,10022,new york,40.7571764,-73.9656764,758.8832487309645
239500,1,1.0,864.0,Mid Island,building.residential,condo,staten island,10301,new york,40.6414367,-74.0802253,277.1990740740741
235000,1,1.0,850.0,Oxford Avenue,building,co-op,the bronx,10463,new york,40.8858375,-73.9088586,276.47058823529414
680000,1,1.0,2184.207862,Manhattan,commercial.health_and_beauty;service.beauty.spa,house,manhattan,10128,new york,40.7810446,-73.9519172,311.32568096213544
629000,3,3.0,1280.0,Staten Island,building,house,staten island,10304,new york,40.6086959,-74.0859469,491.40625
1039000,3,2.0,2300.0,Brooklyn,,pending,brooklyn,11228,new york,40.6049171,-74.0166722,451.7391304347826
2200000,3,2.3738608579684373,3760.0,Staten Island,building.residential,house,staten island,10312,new york,40.5450461,-74.1858995,585.1063829787234
380000,3,2.3738608579684373,600.0,Brooklyn,building,house,brooklyn,11208,new york,40.6789407,-73.8712984,633.3333333333334
599000,2,2.0,2184.207862,Forest Hills,,co-op,queens county,11375,new york,40.7230099,-73.84699,274.2412983769399
530000,3,2.0,1280.0,Staten Island,building.residential,townhouse,staten island,10304,new york,40.6155659,-74.0802854,414.0625
598000,1,1.0,2184.207862,Manhattan,building,condop,manhattan,10017,new york,40.7520734,-73.9690003,273.78346649317206
1449000,4,2.0,1632.0,Brooklyn,building,condo,brooklyn,11249,new york,40.6990196,-73.9587153,887.8676470588235
459000,1,1.0,2184.207862,Crown Heights,building.residential,co-op,brooklyn,11216,new york,40.677099,-73.9444709,210.1448346494414
825000,5,2.0,2184.207862,Staten Island,building.residential,pending,staten island,10314,new york,40.6033161,-74.1679729,377.71130410847314
440000,2,1.0,2184.207862,Flushing,building,co-op,queens,11372,new york,40.7499534,-73.8912443,201.44602885785233
7750000,3,4.0,2855.0,New York,building.residential,condo,manhattan,10024,new york,40.7868701,-73.9686086,2714.5359019264447
399900,3,2.3738608579684373,2184.207862,Staten Island,building,land,staten island,10305,new york,40.5771876,-74.0829699,183.0869703187617
1150000,4,3.0,2184.207862,Queens,building,multi-family home,queens,11369,new york,40.7569734,-73.8811062,526.5066663330232
2300000,1,2.0,1100.0,Manhattan,,condo,manhattan,10075,new york,40.7761296,-73.960619,2090.909090909091
350000,1,1.0,738.0,New Springville,,condo,staten island,10314,new york,40.5781826,-74.1626869,474.25474254742545
1900000,5,4.0,3640.0,New York,building,multi-family home,manhattan,10030,new york,40.8188422,-73.9456834,521.978021978022
2498000,6,6.0,3184.0,Queens,building,multi-family home,queens,11361,new york,40.7644884,-73.7660572,784.5477386934673
3500000,3,2.0,2184.207862,Manhattan,,co-op,west village,10011,new york,40.7361563,-73.9977295,1602.4115931874617
995000,5,2.0,2128.0,Brooklyn,building,pending,brooklyn,11225,new york,40.6631136,-73.9544199,467.5751879699248
193999,3,1.0,435.0,Bay Terrace,building.residential,contingent,staten island,10306,new york,40.5559755,-74.1387681,445.9747126436782
8495000,3,4.0,4781.0,Manhattan,building,condo,manhattan,10013,new york,40.7189873,-74.0038646,1776.8249320225893
12500000,4,4.0,2938.0,New York,building.residential,condo,manhattan,10007,new york,40.714922,-74.0070262,4254.594962559564
849000,3,3.0,2184.207862,Kings County,building,house,brooklyn,11214,new york,40.5868122,-73.9890289,388.69926931890143
500000,1,2.3738608579684373,2184.207862,Brooklyn,building,condo,brooklyn,11225,new york,40.6586064,-73.9488175,228.91594188392313
1895000,3,2.0,1929.0,Manhattan,building,condo,manhattan,10019,new york,40.7647904,-73.9890812,982.374287195438
189900,1,1.0,600.0,Gravesend,building.residential,co-op,brooklyn,11223,new york,40.5941381,-73.963948,316.5
5500000,3,4.0,2184.207862,Manhattan,,co-op,upper east side,10128,new york,40.7819874,-73.9578067,2518.075360723154
10850000,4,2.3738608579684373,4372.0,New York,building,condo,manhattan,10024,new york,40.7895088,-73.9778147,2481.701738334858
999000,5,4.0,1980.0,The Bronx,building,multi-family home,the bronx,10465,new york,40.8232894,-73.8169443,504.54545454545456
2195000,3,2.0,1708.0,Manhattan,building.office,condo,manhattan,10022,new york,40.7629604,-73.9705452,1285.128805620609
1260000,7,2.0,2000.0,Brooklyn,building,multi-family home,brooklyn,11204,new york,40.6186892,-73.9952499,630.0
675000,1,1.0,2184.207862,Manhattan,building,co-op,manhattan,10011,new york,40.7443659,-74.0025913,309.0365215432962
225000,2,1.0,600.0,Manhattan,building,pending,manhattan,10032,new york,40.8375103,-73.9407123,375.0
229000,1,1.0,650.0,Bay Ridge,,co-op,brooklyn,11209,new york,40.6308291,-74.0250165,352.3076923076923
1275000,6,5.0,2500.0,Staten Island,building.residential,multi-family home,staten island,10312,new york,40.5423923,-74.1955899,510.0
5495000,5,4.0,4014.0,Manhattan,building,condo,manhattan,10007,new york,40.7141198,-74.0066281,1368.958644743398
850000,2,2.0,2184.207862,Downtown Brooklyn,building,co-op,brooklyn,11201,new york,40.6965776,-73.9883987,389.1571012026693
450000,4,3.0,2184.207862,The Bronx,building,house,the bronx,10466,new york,40.8904909,-73.8606171,206.0243476955308
950000,3,2.0,2184.207862,Queens,building,multi-family home,queens,11369,new york,40.7689418,-73.8785452,434.9402895794539
730000,4,3.0,1648.0,Queens,building,house,queens,11412,new york,40.6987,-73.761794,442.9611650485437
830000,2,2.0,2184.207862,Bayside,,condo,queens,11361,new york,40.7624173,-73.7710902,380.0004635273124
829000,5,4.0,2184.207862,Queens,building.residential,house,queens,11433,new york,40.6935674,-73.7855565,379.5426316435445
888000,4,2.0,2184.207862,Queens,building,house,queens,11001,new york,40.7367436,-73.7039037,406.55471278584747
1149000,6,3.0,2600.0,Queens,building,multi-family home,queens,11694,new york,40.5781241,-73.8449946,441.9230769230769
648000,3,2.0,2112.0,Staten Island,building.residential,pending,staten island,10312,new york,40.5395578,-74.1795806,306.8181818181818
450000,2,1.0,1249.0,Arverne,building.residential,condo,queens,11692,new york,40.5894946,-73.7896353,360.28823058446756
3900000,6,3.0,2184.207862,Queens,building,multi-family home,queens,11413,new york,40.6632412,-73.7625294,1785.5443466946003
558000,3,2.0,1108.0,Staten Island,building,house,staten island,10308,new york,40.5463363,-74.1420026,503.6101083032491
1695000,4,2.0,2184.207862,Brooklyn,building,multi-family home,brooklyn,11215,new york,40.6768411,-73.9867935,776.0250429864993
725000,5,2.3738608579684373,2184.207862,Queens,building.residential,house,queens,11413,new york,40.6702491,-73.7454183,331.92811573168854
940000,3,2.0,2184.207862,Jackson Heights,,co-op,jackson heights,11372,new york,40.7553599,-73.88722,430.36197074177545
539000,2,2.0,821.0,Midwood,building,condo,brooklyn,11229,new york,40.6145816,-73.9463149,656.516443361754
895000,2,2.0,1111.0,Manhattan,,pending,manhattan,10021,new york,40.7696861,-73.9557104,805.5805580558056
995000,3,2.0,1300.0,Manhattan,building.residential,co-op,manhattan,10075,new york,40.776763,-73.9625093,765.3846153846154
2550000,3,2.0,2400.0,Carroll Gardens,building.residential,condo,brooklyn,11231,new york,40.6763366,-74.0001966,1062.5
879000,4,2.0,2240.0,Staten Island,building,house,staten island,10306,new york,40.5708089,-74.1179169,392.4107142857143
945000,2,1.0,2184.207862,Manhattan,building,co-op,manhattan,10023,new york,40.7813792,-73.9824979,432.6511301606147
939999,3,2.0,3096.0,Queens,building,house,queens,11429,new york,40.7146332,-73.7305803,303.6172480620155
500000,3,2.0,1200.0,Queens,building,co-op,queens,11374,new york,40.7329909,-73.8586242,416.6666666666667
475000,1,1.0,2184.207862,Manhattan,building.residential,co-op,manhattan,10025,new york,40.7920657,-73.9663587,217.47014478972696
1288000,3,4.0,2184.207862,Queens,building,house,queens,11370,new york,40.7701118,-73.8892017,589.687466292986
3099000,36,16.0,12460.0,Brooklyn,building,multi-family home,brooklyn,11220,new york,40.6426522,-74.0096744,248.7158908507223
1238000,3,2.0,1500.0,Queens,building,townhouse,queens,11375,new york,40.7367847,-73.8477757,825.3333333333334
1450000,2,2.0,2184.207862,Manhattan,building.residential,co-op,manhattan,10023,new york,40.7717467,-73.9805466,663.8562314633771
370000,2,1.0,800.0,Bath Beach,building,co-op,brooklyn,11228,new york,40.6033288,-74.0160805,462.5
595000,1,1.0,574.0,New York,building,condo,manhattan,10027,new york,40.8080535,-73.9426066,1036.5853658536585
2799000,3,3.0,2350.0,Brooklyn,building,condo,brooklyn,11215,new york,40.6676042,-73.9931265,1191.063829787234
289000,1,1.0,520.0,Bay Ridge,,co-op,brooklyn,11209,new york,40.6339937,-74.0363466,555.7692307692307
595000,1,1.0,2184.207862,Manhattan,building.residential,co-op,manhattan,10009,new york,40.7211983,-73.9787559,272.4099708418685
669000,3,1.0,1080.0,Queens,building,pending,queens,11363,new york,40.7696159,-73.7403605,619.4444444444445
13995000,5,2.3738608579684373,6815.0,New York,building,townhouse,manhattan,10024,new york,40.7813836,-73.9776937,2053.558327219369
2095000,4,4.0,2184.207862,New York,,co-op,manhattan,10022,new york,40.7579677,-73.9636757,959.1577964936379
699000,3,2.0,1538.0,Staten Island,building.residential,house,staten island,10314,new york,40.6059609,-74.1644799,454.4863459037711
340000,1,1.0,850.0,Coney Island,building.residential,condo,brooklyn,11224,new york,40.5777691,-73.9719866,400.0
15500000,5,5.0,4193.0,Manhattan,building,condo,manhattan,10075,new york,40.7766637,-73.9615947,3696.6372525637967
199999,1,1.0,550.0,Homecrest,building,co-op,brooklyn,11229,new york,40.6079619,-73.9549426,363.63454545454545
2495000,5,4.0,4230.0,New York,leisure.park.garden,pending,manhattan,10027,new york,40.807581,-73.9505281,589.8345153664303
888888,4,3.0,2088.0,Staten Island,building,house,staten island,10308,new york,40.5469948,-74.1413764,425.71264367816093
1690000,3,2.0,1536.0,Brooklyn,building,house,brooklyn,11229,new york,40.6042182,-73.946797,1100.2604166666667
8950000,2,2.0,2270.0,Manhattan,building.residential,condo,manhattan,10011,new york,40.7412267,-73.9987741,3942.7312775330397
1449000,3,4.0,3600.0,Staten Island,building,house,staten island,10301,new york,40.613153,-74.1076394,402.5
1295000,2,2.0,1160.0,Manhattan,building.residential,condo,manhattan,10128,new york,40.7822235,-73.9509367,1116.3793103448277
599000,1,1.0,800.0,Manhattan,,co-op,manhattan,10002,new york,40.7142822,-73.9792183,748.75
628000,3,2.0,960.0,Staten Island,building,house,staten island,10305,new york,40.5883038,-74.0928759,654.1666666666666
593000,2,2.0,1312.0,Rosebank,building,condo,staten island,10305,new york,40.6151849,-74.0646359,451.9817073170732
634900,2,2.0,2184.207862,Queens,building,house,queens,11429,new york,40.7123648,-73.7530514,290.67746300420555
499900,2,2.0,960.0,Staten Island,building,condo,staten island,10306,new york,40.5741868,-74.0960192,520.7291666666666
540000,3,1.0,509.0,Manhattan,building,condo,manhattan,10016,new york,40.7478487,-73.9775903,1060.9037328094303
1950000,3,2.0,2184.207862,Queens,building,house,queens,11432,new york,40.721482,-73.7883218,892.7721733473002
379000,2,1.0,2184.207862,Rego Park,building.residential,co-op,queens,11374,new york,40.7286188,-73.8616623,173.51828394801373
299000,1,1.0,800.0,Elmhurst,building,co-op,queens,11373,new york,40.7365158,-73.8687964,373.75
850000,6,3.0,2230.0,The Bronx,building,multi-family home,the bronx,10463,new york,40.8760983,-73.9021193,381.1659192825112
199999,9,3.0,2184.207862,Brooklyn,building,pending,brooklyn,11207,new york,40.666792,-73.894205,91.56591892168548
899000,4,3.0,1892.0,Brooklyn,building,multi-family home,brooklyn,11236,new york,40.6344613,-73.9042326,475.1585623678647
1299000,10,6.0,4500.0,Brooklyn,building,multi-family home,brooklyn,11220,new york,40.6378136,-74.0266176,288.6666666666667
699000,3,3.0,2184.207862,The Bronx,building,house,the bronx,10473,new york,40.8163884,-73.8461253,320.0244867537245
579000,2,2.0,750.0,Flushing,building,condo,queens,11355,new york,40.75467,-73.821996,772.0
585000,3,2.0,1008.0,Staten Island,building,house,staten island,10302,new york,40.6302304,-74.142966,580.3571428571429
499000,3,3.0,2184.207862,Brooklyn,building,multi-family home,brooklyn,11236,new york,40.6370243,-73.909613,228.45811000015527
350000,3,2.0,1137.0,Midland Beach,building,contingent,staten island,10306,new york,40.579062,-74.1076165,307.82761653474057
1250000,3,2.0,2072.0,Staten Island,building,house,staten island,10304,new york,40.6321382,-74.0806123,603.2818532818533
899000,4,3.0,2184.207862,Queens,building,multi-family home,queens,11368,new york,40.7431111,-73.8574241,411.59086350729376
1979000,5,2.3738608579684373,3150.0,Brooklyn,building,townhouse,brooklyn,11221,new york,40.6908422,-73.9117096,628.2539682539683
599000,3,2.0,780.0,Staten Island,building,house,staten island,10305,new york,40.5880538,-74.0858781,767.9487179487179
779000,4,2.0,2188.0,Staten Island,building.residential,house,staten island,10301,new york,40.6445045,-74.0818972,356.0329067641682
25000000,6,6.0,2184.207862,New York,building,townhouse,manhattan,10065,new york,40.7659809,-73.9689839,11445.797094196156
1195000,2,2.0,2184.207862,Manhattan,building,co-op,manhattan,10024,new york,40.783637,-73.9719146,547.1091011025762
1995000,2,3.0,1838.0,Manhattan,building.residential,condo,manhattan,10009,new york,40.720539,-73.979335,1085.4189336235038
564900,1,1.0,769.0,Downtown Brooklyn,building,co-op,brooklyn,11201,new york,40.697478,-73.988335,734.590377113134
1250000,6,4.0,2184.207862,Brooklyn,building,multi-family home,brooklyn,11207,new york,40.6800398,-73.8914993,572.2898547098077
15000000,4,4.0,2184.207862,Manhattan,accommodation.hotel,condo,manhattan,10036,new york,40.7563378,-73.982217,6867.478256517694
1399000,4,3.0,2283.0,Queens,building,multi-family home,queens,11103,new york,40.7580197,-73.9140215,612.7901883486641
1250000,4,2.0,3160.0,Staten Island,,house,todt hill,10306,new york,40.585661,-74.1059417,395.56962025316454
335000,1,1.0,2184.207862,Queens,building,co-op,queens,11372,new york,40.7547282,-73.8859706,153.37368106222848
685000,4,2.0,2000.0,The Bronx,building,multi-family home,the bronx,10459,new york,40.8194513,-73.9001792,342.5
418000,2,1.0,2184.207862,Forest Hills,,co-op,forest hills,11375,new york,40.7155199,-73.8530199,191.37372741495972
1780000,10,7.0,2184.207862,Queens,building,multi-family home,queens,11377,new york,40.7429826,-73.8945462,814.9407531067662
520000,2,1.0,741.0,Manhattan,building.residential,condo,manhattan,10033,new york,40.8536742,-73.9347275,701.7543859649123
599900,3,2.0,1248.0,Staten Island,building.residential,house,staten island,10314,new york,40.5922258,-74.1508322,480.68910256410254
885000,6,5.0,2680.0,The Bronx,building,multi-family home,the bronx,10473,new york,40.8236783,-73.8705222,330.2238805970149
258000,1,1.0,650.0,Brighton Beach,building.residential,co-op,brooklyn,11235,new york,40.5759986,-73.960785,396.9230769230769
25750000,6,6.0,2184.207862,New York,building,multi-family home,manhattan,10021,new york,40.7747817,-73.9639595,11789.17100702204
999000,4,3.0,2184.207862,Queens,building,house,queens,11004,new york,40.7492036,-73.7045081,457.37405188407837
898000,3,1.0,2744.0,Staten Island,building,contingent,staten island,10306,new york,40.5789553,-74.1138794,327.2594752186589
500000,1,1.0,720.0,Manhattan,building,condo,manhattan,10035,new york,40.7983883,-73.937888,694.4444444444445
695000,3,2.0,1926.0,Brooklyn,building,house,brooklyn,11208,new york,40.6713641,-73.8673475,360.8515057113188
759000,3,1.0,2184.207862,Queens,building,house,queens,11379,new york,40.7142473,-73.8830471,347.4943997797953
2700000,24,24.0,18936.0,Little Haiti,building,multi-family home,brooklyn,11203,new york,40.6401806,-73.9429395,142.58555133079847
2100000,3,2.0,1902.0,Brooklyn,building,pending,brooklyn,11211,new york,40.7118832,-73.947991,1104.1009463722398
389888,1,1.0,730.0,Queens,building,co-op,queens,11372,new york,40.7479556,-73.8929488,534.0931506849315
285000,1,1.0,900.0,Brighton Beach,building.residential,co-op,brooklyn,11235,new york,40.5811062,-73.966749,316.6666666666667
2795000,4,2.0,2184.207862,Manhattan,building,co-op,manhattan,10025,new york,40.7975649,-73.9720384,1279.6401151311302
12995000,4,4.0,5608.0,New York,building,townhouse,manhattan,10021,new york,40.7694487,-73.9634625,2317.225392296719
759000,3,2.0,1260.0,Brooklyn,building,house,brooklyn,11234,new york,40.6184347,-73.9113421,602.3809523809524
995000,2,2.0,1030.0,Park Slope,building.residential,condo,brooklyn,11215,new york,40.6655513,-73.9922171,966.0194174757281
229000,1,1.0,2184.207862,Sheepshead Bay,building.residential,co-op,brooklyn,11235,new york,40.5874249,-73.9487987,104.84350138283679
315000,2,1.0,2184.207862,Manhattan,building,co-op,manhattan,10037,new york,40.8101633,-73.9387972,144.21704338687155
1100000,5,3.0,2192.0,Queens,building,house,queens,11414,new york,40.6500222,-73.844778,501.82481751824815
225000,1,1.0,2184.207862,Astoria,building,co-op,queens,11105,new york,40.7753572,-73.9085482,103.0121738477654
868000,3,2.0,1484.0,Staten Island,building,house,staten island,10306,new york,40.5802397,-74.1018122,584.9056603773585
1380000,5,3.0,2184.207862,Queens,building,multi-family home,queens,11369,new york,40.7600366,-73.8692081,631.8079995996278
1100000,4,2.0,1800.0,Staten Island,,house,staten island,10307,new york,40.5103369,-74.2424867,611.1111111111111
865000,1,1.0,2184.207862,Manhattan,building.residential,co-op,manhattan,10016,new york,40.743373,-73.983626,396.024579459187
1895000,3,2.0,1230.0,Vinegar Hill,building,pending,brooklyn,11251,new york,40.7032131,-73.9845345,1540.6504065040651
749000,3,2.0,1800.0,Staten Island,building,house,staten island,10314,new york,40.6105648,-74.1237991,416.1111111111111
775000,5,2.0,1600.0,The Bronx,,multi-family home,the bronx,10465,new york,40.8166622,-73.8139448,484.375
2395000,2,2.0,1650.0,New York,building,co-op,manhattan,10022,new york,40.7588081,-73.9647057,1451.5151515151515
2300000,8,6.0,4000.0,Brooklyn,building,multi-family home,brooklyn,11228,new york,40.608367,-74.0112145,575.0
700000,1,2.0,900.0,Manhattan,building,condo,manhattan,10030,new york,40.8211582,-73.9445475,777.7777777777778
450000,3,1.0,494.0,Sunset Park,building.residential,condo,brooklyn,11220,new york,40.646643,-74.011966,910.9311740890688
280000,3,1.0,2184.207862,Manhattan,building.residential,co-op,manhattan,10028,new york,40.7737792,-73.9495867,128.19292745499695
3890000,3,4.0,2446.0,Manhattan,building,condo,manhattan,10017,new york,40.7518502,-73.9725168,1590.3515944399019
560000,2,1.0,2184.207862,Williamsburg,building,pending,brooklyn,11211,new york,40.7121147,-73.9626871,256.3858549099939
198000,1,1.0,2184.207862,Rego Park,building,co-op,queens,11374,new york,40.720847,-73.858929,90.65071298603355
1099000,3,2.0,1092.0,Staten Island,building,house,staten island,10305,new york,40.6038744,-74.0739123,1006.4102564102565
779000,1,1.0,800.0,Manhattan,building,co-op,manhattan,10024,new york,40.792004,-73.9767816,973.75
1880000,5,2.0,1850.0,Brooklyn,building,multi-family home,brooklyn,11204,new york,40.6184547,-73.9949244,1016.2162162162163
509000,3,1.0,1100.0,The Bronx,building,house,the bronx,10465,new york,40.8181427,-73.8105454,462.72727272727275
499000,1,1.0,845.0,Midwood,building.residential,condo,brooklyn,11230,new york,40.611469,-73.954103,590.5325443786983
204888,3,1.0,2184.207862,Forest Hills,,co-op,queens,11375,new york,40.7284499,-73.8492399,93.80425900142647
1499000,8,3.0,3300.0,The Bronx,building,multi-family home,the bronx,10470,new york,40.8998618,-73.852221,454.24242424242425
1295000,8,3.0,3050.0,Brooklyn,building,house,brooklyn,11235,new york,40.578698,-73.9551566,424.59016393442624
7500000,3,2.3738608579684373,6000.0,Manhattan,,co-op,manhattan,10012,new york,40.7227148,-73.9993678,1250.0
395000,1,1.0,519.0,Queens,building,condo,queens,11367,new york,40.7267616,-73.8294609,761.0789980732177
760000,4,2.0,1490.0,Staten Island,building,multi-family home,staten island,10305,new york,40.6100159,-74.0754726,510.06711409395973
988000,4,3.0,1552.0,Queens,building.residential,house,queens,11366,new york,40.7264779,-73.8093514,636.5979381443299
949000,5,4.0,2184.207862,Brooklyn,building,multi-family home,brooklyn,11207,new york,40.6651608,-73.8881575,434.4824576956861
420000,2,1.0,840.0,New Springville,building.residential,condo,staten island,10314,new york,40.5945609,-74.1596635,500.0
1380000,6,4.0,2184.207862,Queens,building,pending,queens,11355,new york,40.7416665,-73.8173924,631.8079995996278
1750000,3,2.0,1494.0,Manhattan,building,condo,manhattan,10024,new york,40.7847793,-73.9778528,1171.3520749665329
268000,1,1.0,850.0,Flushing,,co-op,queens,11354,new york,40.7741978,-73.8256676,315.29411764705884
849000,3,2.0,2184.207862,Queens,building,house,queens,11368,new york,40.7398873,-73.8506134,388.69926931890143
1095000,3,2.0,2184.207862,Queens,building,multi-family home,queens,11103,new york,40.757489,-73.9116062,501.3259127257916
4295000,3,2.0,2615.0,Manhattan,building,condo,manhattan,10019,new york,40.7688045,-73.9862514,1642.4474187380497
720000,3,2.0,2184.207862,Queens,building.residential,multi-family home,queens,11419,new york,40.6899814,-73.8185297,329.6389563128493
1900000,3,2.3738608579684373,3500.0,The Bronx,building,multi-family home,the bronx,10462,new york,40.8462523,-73.8671523,542.8571428571429
729999,3,2.0,1056.0,Queens,building,house,queens,11436,new york,40.6762428,-73.7945184,691.2869318181819
425000,3,1.0,2184.207862,Manhattan,building,co-op,manhattan,10025,new york,40.7957436,-73.9699861,194.57855060133465
848000,3,3.0,1080.0,Brooklyn,building,house,brooklyn,11204,new york,40.6180243,-73.9971092,785.1851851851852
213000,3,1.0,430.0,Kensington,,co-op,brooklyn,11230,new york,40.6339914,-73.9689071,495.3488372093023
795000,3,2.0,1725.0,Brooklyn,building,multi-family home,brooklyn,11233,new york,40.6781645,-73.9185084,460.8695652173913
749000,3,1.0,2184.207862,Queens,,pending,queens,11362,new york,40.7714035,-73.733393,342.9160809421168
1350000,2,1.0,2184.207862,Brooklyn,building,condo,brooklyn,11217,new york,40.6799762,-73.9787904,618.0730430865924
649000,2,2.0,1500.0,Little Neck,building,co-op,queens,11004,new york,40.7568337,-73.715194,432.6666666666667
439000,2,1.0,900.0,Bayside,,co-op,queens,11360,new york,40.7877465,-73.7810708,487.77777777777777
1699000,5,5.0,2184.207862,Queens,building,multi-family home,queens,11105,new york,40.7691484,-73.9073703,777.8563705215707
2375000,2,2.0,986.0,Queens,building.residential,condo,queens,11101,new york,40.7478785,-73.9444755,2408.7221095334685
425000,2,1.0,2184.207862,Queens,building.residential,house,queens,11436,new york,40.6779035,-73.799284,194.57855060133465
1650000,3,4.0,2272.0,Brooklyn,building.residential,house,brooklyn,11235,new york,40.5799535,-73.9383472,726.2323943661971
699000,3,2.3738608579684373,2184.207862,Brooklyn,building,house,brooklyn,11236,new york,40.64539,-73.8897652,320.0244867537245
1150000,1,1.0,984.0,Brooklyn Heights,building.residential,co-op,brooklyn,11201,new york,40.6946221,-73.9969945,1168.69918699187
2399000,5,5.0,2184.207862,Brooklyn,building.residential,house,brooklyn,11234,new york,40.6115517,-73.9061979,1098.338689159063
989000,8,5.0,3252.0,The Bronx,building,multi-family home,the bronx,10466,new york,40.8850441,-73.8562999,304.12054120541205
318888,1,1.0,875.0,Corona,building.residential,co-op,queens,11368,new york,40.736926,-73.8577614,364.44342857142857
398000,2,1.0,900.0,Bay Ridge,building,co-op,brooklyn,11209,new york,40.6337679,-74.0305471,442.22222222222223
1190000,3,2.0,1088.0,Brooklyn,building,house,brooklyn,11235,new york,40.5787747,-73.9401956,1093.75
795000,5,2.0,2184.207862,Brooklyn,building,townhouse,brooklyn,11208,new york,40.6678086,-73.8739629,363.97634759543774
