price,beds,bath,propertysqft,borough,property_category,type,sublocality_ext,postcode,state_ext,latitude,longitude,price_per_sqft
639000,3,2.0,2184.207862,Queens,Residential,co-op,Queens,11373,New York,40.7447145,-73.8835344,292.55457372765375
318000,1,1.0,638.0,Staten Island,Residential,condo,Staten Island,10306,New York,40.5698778,-74.1224355,498.43260188087777
475000,3,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10014,New York,40.7383084,-74.0046097,217.47014478972696
875000,4,2.0,2034.0,The Bronx,Residential,multi-family home,The Bronx,10469,New York,40.8664714,-73.845984,430.1868239921337
739900,4,2.0,2000.0,Staten Island,Residential,multi-family home,Staten Island,10314,New York,40.6066581,-74.1639294,369.95
275000,2,2.0,969.0,Bergen Beach,Residential,condo,Brooklyn,11234,New York,40.6280579,-73.9171101,283.79772961816303
989000,4,4.0,2184.207862,Queens,Residential,multi-family home,Queens,11420,New York,40.6751744,-73.8037556,452.7957330463999
220000,2,1.0,922.0,Norwood,Residential,co-op,The Bronx,10467,New York,40.8758111,-73.8765929,238.6117136659436
1988800,3,4.0,2071.0,Manhattan,Residential,house,Manhattan,10010,New York,40.7400544,-73.9903941,960.3090294543699
649000,2,1.0,705.0,Astoria,Residential,condo,Queens,11102,New York,40.7715328,-73.9273805,920.5673758865248
1350000,3,2.0,1584.0,Brooklyn,Residential,house,Brooklyn,11229,New York,40.6096678,-73.9511136,852.2727272727273
899000,1,2.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10025,New York,40.7926602,-73.9663357,411.59086350729376
799000,3,2.0,1816.0,Staten Island,Residential,house,Staten Island,10306,New York,40.5557686,-74.1327357,439.9779735682819
464998,2,2.0,1657.0,Gravesend,Residential,pending,Brooklyn,11235,New York,40.5855624,-73.9669734,280.62643331321664
504000,3,2.0,1004.0,East Bronx,Residential,condo,The Bronx,10469,New York,40.8688161,-73.8356153,501.99203187251
1295000,2,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10014,New York,40.7359888,-74.0091474,592.8922894793609
699000,3,2.0,864.0,Staten Island,Residential,pending,Staten Island,10306,New York,40.5594124,-74.1258541,809.0277777777778
949000,7,3.0,2745.0,The Bronx,Residential,multi-family home,The Bronx,10473,New York,40.8136198,-73.8633277,345.71948998178505
1488000,2,2.0,1464.0,Brooklyn,Residential,pending,Brooklyn,11228,New York,40.6171732,-74.0169489,1016.3934426229508
800000,5,2.3738608579684373,1584.0,Staten Island,Residential,foreclosure,Staten Island,10301,New York,40.6375111,-74.0852471,505.050505050505
319999,1,1.0,660.0,Homecrest,Residential,co-op,Brooklyn,11229,New York,40.6077014,-73.958782,484.8469696969697
999000,3,2.0,1301.0,Bensonhurst,Residential,condo,Brooklyn,11204,New York,40.6116529,-73.978693,767.8708685626441
475000,1,1.0,950.0,Jackson Heights,Residential,co-op,Queens,11372,New York,40.75054,-73.8885096,500.0
399000,3,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10028,New York,40.7738633,-73.9465735,182.67492162337064
479900,3,2.0,1088.0,Brooklyn,Residential,house,Brooklyn,11207,New York,40.6567481,-73.8802564,441.0845588235294
1150000,3,2.0,1700.0,Brooklyn,Residential,house,Brooklyn,11214,New York,40.6092336,-73.9930917,676.4705882352941
225000,1,1.0,2184.207862,Howard Beach,Residential,co-op,Queens,11414,New York,40.6685699,-73.8471189,103.0121738477654
284888,1,1.0,2184.207862,Flushing,Residential,co-op,Queens,11372,New York,40.748924,-73.8857529,130.43080970285416
585000,1,2.0,869.0,Queens,Residential,condo,Queens,11374,New York,40.7317078,-73.856834,673.1875719217492
720000,4,2.0,936.0,Brooklyn,Residential,house,Brooklyn,11236,New York,40.6404818,-73.8915337,769.2307692307693
659000,3,2.0,1468.0,Staten Island,Residential,house,Staten Island,10307,New York,40.4997983,-74.2411663,448.9100817438692
699000,4,4.0,1619.0,Brooklyn,Residential,pending,Brooklyn,11236,New York,40.6376197,-73.898975,431.74799258801727
738000,4,2.0,2184.207862,Queens,Residential,house,Queens,11368,New York,40.7506139,-73.851888,337.87993022067053
400000,2,1.0,2184.207862,Boerum Hill,Residential,pending,Brooklyn,11217,New York,40.684191,-73.982522,183.1327535071385
289000,1,1.0,750.0,Brighton Beach,Residential,co-op,Brooklyn,11235,New York,40.5764319,-73.9643613,385.3333333333333
187000,4,1.0,1076.0,Foxhurst,Residential,co-op,The Bronx,10459,New York,40.8224272,-73.8900397,173.79182156133828
689000,3,2.0,1500.0,Flushing,Residential,co-op,Queens,11377,New York,40.7563916,-73.9071359,459.3333333333333
2150000,5,3.0,2940.0,Brooklyn,Residential,townhouse,Brooklyn,11225,New York,40.6588649,-73.956073,731.2925170068028
889000,3,2.0,2052.0,Staten Island,Residential,house,Staten Island,10312,New York,40.5312573,-74.157737,433.23586744639374
260000,1,1.0,800.0,Sheepshead Bay,Residential,co-op,Brooklyn,11235,New York,40.5892251,-73.94999,325.0
639000,3,2.0,1360.0,Staten Island,Residential,contingent,Staten Island,10308,New York,40.5557386,-74.1635281,469.8529411764706
799000,5,2.0,2184.207862,Brooklyn,Residential,multi-family home,Brooklyn,11226,New York,40.6437284,-73.9543625,365.80767513050915
700000,3,2.0,1245.0,Riverdale,Residential,condo,The Bronx,10463,New York,40.8861342,-73.90767,562.2489959839357
455000,1,1.0,725.0,Manhattan,Residential,co-op,Manhattan,10028,New York,40.7760324,-73.9487922,627.5862068965517
799000,3,1.0,1200.0,Manhattan,Residential,pending,Manhattan,10024,New York,40.7856899,-73.976047,665.8333333333334
475000,2,2.0,1150.0,Coney Island,Residential,co-op,Brooklyn,11224,New York,40.5794182,-73.9709078,413.04347826086956
209000,1,1.0,2184.207862,Flatbush,Residential,co-op,Brooklyn,11226,New York,40.6456538,-73.9636266,95.68686370747986
1325000,4,3.0,2200.0,Brooklyn,Residential,house,Brooklyn,11234,New York,40.618445,-73.9043606,602.2727272727273
259000,1,1.0,625.0,Fort Hamilton,Residential,co-op,Brooklyn,11209,New York,40.6147332,-74.0337807,414.4
899000,4,3.0,1960.0,Queens,Residential,townhouse,Queens,11426,New York,40.727846,-73.720774,458.6734693877551
669000,3,2.0,2191.0,Staten Island,Residential,house,Staten Island,10314,New York,40.6136236,-74.1305336,305.34002738475584
1388000,3,2.0,2520.0,Brooklyn,Residential,multi-family home,Brooklyn,11230,New York,40.620978,-73.957202,550.7936507936508
1475000,5,3.0,2637.0,Queens,Residential,house,Queens,11378,New York,40.7291232,-73.9042682,559.3477436480849
1099000,3,4.0,2037.0,Brooklyn,Residential,house,Brooklyn,11210,New York,40.621735,-73.941847,539.5189003436426
900000,4,3.0,2184.207862,The Bronx,Residential,townhouse,The Bronx,10471,New York,40.9083747,-73.8985781,412.0486953910616
599000,2,2.0,1350.0,Manhattan,Residential,co-op,Manhattan,10128,New York,40.7868163,-73.9557515,443.7037037037037
1295000,2,2.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10021,New York,40.774576,-73.9624413,592.8922894793609
188000,3,1.0,300.0,Bay Ridge,Residential,co-op,Brooklyn,11209,New York,40.6327714,-74.022251,626.6666666666666
739999,4,2.0,1976.0,Staten Island,Residential,house,Staten Island,10305,New York,40.6021404,-74.0713152,374.49342105263156
475000,3,2.0,1204.0,Staten Island,Residential,foreclosure,Staten Island,10304,New York,40.615479,-74.079293,394.51827242524917
2250000,6,4.0,3432.0,Brooklyn,Residential,house,Brooklyn,11235,New York,40.5884214,-73.9412863,655.5944055944055
875000,2,2.0,1050.0,Fort Hamilton,Residential,condo,Brooklyn,11209,New York,40.6165537,-74.024429,833.3333333333334
499000,3,2.0,1786.0,Staten Island,Residential,house,Staten Island,10304,New York,40.6178525,-74.0758856,279.3952967525196
749000,4,2.0,2184.207862,Brooklyn,Residential,house,Brooklyn,11208,New York,40.6771904,-73.8625697,342.9160809421168
855000,3,2.0,1383.0,Staten Island,Residential,house,Staten Island,10306,New York,40.5725396,-74.1007568,618.2212581344902
715000,2,2.0,1021.0,Sheepshead Bay,Residential,condo,Brooklyn,11235,New York,40.5846063,-73.9426052,700.2938295788442
550000,3,2.0,1424.0,Staten Island,Residential,contingent,Staten Island,10310,New York,40.6292321,-74.1082798,386.23595505617976
1528000,4,2.0,2184.207862,Queens,Residential,house,Queens,11358,New York,40.757398,-73.7979996,699.567118397269
1287777,5,2.0,2184.207862,Queens,Residential,house,Queens,11374,New York,40.7257724,-73.8680711,589.5853697829057
330000,3,1.0,2184.207862,Brooklyn,Residential,house,Brooklyn,11225,New York,40.6604827,-73.9468571,151.08452164338925
375000,1,1.0,2184.207862,Woodside,Residential,co-op,Queens,11377,New York,40.7467824,-73.9119505,171.68695641294232
875000,3,2.0,2184.207862,Queens,Residential,pending,Queens,11103,New York,40.7671317,-73.9087817,400.6028982968654
750000,3,2.0,2184.207862,Jackson Heights,Residential,co-op,Queens,11372,New York,40.7515899,-73.8865299,343.37391282588464
1350000,3,3.0,2184.207862,Brooklyn,Residential,multi-family home,Brooklyn,11221,New York,40.690647,-73.9431579,618.0730430865924
599000,1,1.0,755.0,Manhattan,Residential,co-op,Manhattan,10019,New York,40.7643103,-73.9913297,793.3774834437086
1200000,6,3.0,2184.207862,Queens,Residential,multi-family home,Queens,11421,New York,40.6943555,-73.8543804,549.3982605214155
749000,4,3.0,2013.0,Staten Island,Residential,house,Staten Island,10305,New York,40.6109749,-74.0710212,372.0814704421262
1900000,6,4.0,2565.0,Brooklyn,Residential,multi-family home,Brooklyn,11238,New York,40.6778716,-73.9615757,740.7407407407408
590000,3,1.0,1360.0,The Bronx,Residential,house,The Bronx,10469,New York,40.8642583,-73.8414813,433.8235294117647
1395000,3,2.0,1494.0,Manhattan,Residential,condo,Manhattan,10038,New York,40.705216,-74.0085311,933.7349397590361
868000,3,2.0,1452.0,Queens,Residential,house,Queens,11358,New York,40.7592798,-73.7939528,597.7961432506887
1248000,6,3.0,2400.0,Brooklyn,Residential,multi-family home,Brooklyn,11235,New York,40.5904715,-73.9441041,520.0
1449000,7,3.0,2400.0,Brooklyn,Residential,multi-family home,Brooklyn,11232,New York,40.649911,-74.007989,603.75
338000,1,1.0,2184.207862,Flushing,Residential,co-op,Queens,11372,New York,40.7522642,-73.8878675,154.747176713532
765000,3,2.3738608579684373,2500.0,The Bronx,Residential,house,The Bronx,10460,New York,40.8365023,-73.8919613,306.0
988000,2,2.0,2451.0,Queens,Residential,pending,Queens,11357,New York,40.7864686,-73.7971724,403.1007751937984
219000,1,1.0,2184.207862,Queens,Residential,co-op,Queens,11367,New York,40.7288351,-73.8169278,100.26518254515832
588000,3,1.0,1080.0,Brooklyn,Residential,house,Brooklyn,11229,New York,40.5887247,-73.9208494,544.4444444444445
805000,6,2.0,2042.0,The Bronx,Residential,multi-family home,The Bronx,10453,New York,40.8527111,-73.9116009,394.2213516160627
929000,3,2.0,1309.0,Brooklyn,Residential,house,Brooklyn,11230,New York,40.6174291,-73.9615134,709.7020626432391
670000,1,2.0,908.0,Forest Hills,Residential,pending,Queens,11375,New York,40.718793,-73.8365852,737.885462555066
649000,3,2.0,1152.0,Staten Island,Residential,house,Staten Island,10312,New York,40.544553,-74.159323,563.3680555555555
299000,1,1.0,2184.207862,Queens,Residential,co-op,Queens,11375,New York,40.7220791,-73.8436959,136.89173324658603
1389000,7,2.0,2184.207862,Brooklyn,Residential,house,Brooklyn,11223,New York,40.5943151,-73.9602134,635.9284865535384
459999,1,1.0,640.0,The Bronx,Residential,house,The Bronx,10465,New York,40.8426371,-73.8168754,718.7484375
1999000,4,2.0,2600.0,Staten Island,Residential,house,Staten Island,10304,New York,40.5908362,-74.1019957,768.8461538461538
2395000,5,2.3738608579684373,2560.0,Brooklyn,Residential,townhouse,Brooklyn,11233,New York,40.6848322,-73.9220551,935.546875
589000,2,2.0,1100.0,Fort Hamilton,Residential,co-op,Brooklyn,11209,New York,40.6120095,-74.0345805,535.4545454545455
515000,3,1.0,882.0,Queens,Residential,house,Queens,11411,New York,40.6842823,-73.7278575,583.9002267573696
750000,2,3.0,1530.0,Staten Island,Residential,multi-family home,Staten Island,10314,New York,40.6132884,-74.128148,490.19607843137254
1525000,3,2.3738608579684373,2572.0,Brooklyn,Residential,house,Brooklyn,11210,New York,40.6349015,-73.9563944,592.9237947122862
1395000,1,1.0,2184.207862,Manhattan,Residential,condo,Manhattan,10011,New York,40.7467155,-74.0024044,638.6754778561454
900000,5,3.0,2487.0,The Bronx,Residential,multi-family home,The Bronx,10453,New York,40.8533225,-73.9171752,361.8817852834741
1099999,4,2.0,1874.0,Brooklyn,Residential,townhouse,Brooklyn,11229,New York,40.5975478,-73.9504503,586.9791889007471
199000,1,1.0,2184.207862,Jamaica,Residential,co-op,Queens,11435,New York,40.7166575,-73.8111887,91.10854486980139
1495000,4,4.0,2600.0,Manhattan,Residential,co-op,Manhattan,10065,New York,40.764197,-73.960624,575.0
869000,3,2.0,2184.207862,Brooklyn,Residential,townhouse,Brooklyn,11234,New York,40.6191897,-73.939392,397.85590699425836
1299000,4,2.0,2080.0,Brooklyn,Residential,pending,Brooklyn,11209,New York,40.6347105,-74.0342611,624.5192307692307
2350000,6,4.0,2700.0,Queens,Residential,multi-family home,Queens,11357,New York,40.7832315,-73.7958397,870.3703703703703
1788000,4,4.0,2716.0,Queens,Residential,house,Queens,11361,New York,40.7661326,-73.7627478,658.321060382916
325000,4,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10030,New York,40.8214364,-73.9403013,148.79536222455002
299900,1,1.0,525.0,Spuyten Duyvil,Residential,condo,The Bronx,10463,New York,40.8808246,-73.9173093,571.2380952380952
899000,4,2.0,1224.0,Staten Island,Residential,house,Staten Island,10314,New York,40.5985336,-74.127001,734.4771241830065
1895000,5,4.0,2400.0,Red Hook,Residential,townhouse,Brooklyn,11231,New York,40.6785459,-74.0112783,789.5833333333334
759000,3,2.0,2184.207862,Far Rockaway,Residential,condo,Queens,11691,New York,40.5958861,-73.7436025,347.4943997797953
699000,3,2.0,1250.0,Staten Island,Residential,pending,Staten Island,10314,New York,40.6165969,-74.1340662,559.2
1590000,5,4.0,2880.0,Queens,Residential,multi-family home,Queens,11372,New York,40.7533323,-73.8951855,552.0833333333334
1500000,3,2.0,2000.0,Brooklyn,Residential,multi-family home,Brooklyn,11222,New York,40.7223911,-73.9355458,750.0
1075000,5,4.0,2905.0,Queens,Residential,multi-family home,Queens,11692,New York,40.5890901,-73.8022167,370.05163511187607
1325000,5,2.0,2208.0,Brooklyn,Residential,multi-family home,Brooklyn,11213,New York,40.6697911,-73.9348558,600.0905797101449
525000,2,1.0,1000.0,Bay Ridge,Residential,co-op,Brooklyn,11209,New York,40.6393755,-74.0352909,525.0
385000,2,2.0,2184.207862,Flushing,Residential,co-op,Queens,11360,New York,40.7839472,-73.774951,176.2652752506208
199000,1,1.0,2184.207862,Astoria,Residential,co-op,Queens,11105,New York,40.7771999,-73.9073699,91.10854486980139
670000,2,2.0,2184.207862,Flushing,Residential,co-op,Queens,11360,New York,40.7843012,-73.7761962,306.74736212445697
975000,3,2.0,2184.207862,Queens,Residential,house,Queens,11423,New York,40.7187283,-73.7613065,446.3860866736501
799000,3,2.3738608579684373,2184.207862,Staten Island,Residential,house,Staten Island,10308,New York,40.552406,-74.1441129,365.80767513050915
305000,2,1.0,600.0,Astoria,Residential,co-op,Queens,11105,New York,40.7767119,-73.9077637,508.3333333333333
299999,3,1.0,2184.207862,Staten Island,Residential,house,Staten Island,10306,New York,40.5637297,-74.0993229,137.3491072984701
1980000,5,2.0,2652.0,Brooklyn,Residential,house,Brooklyn,11209,New York,40.6253464,-74.036404,746.606334841629
1299000,5,2.0,2184.207862,Brooklyn,Residential,multi-family home,Brooklyn,11232,New York,40.658549,-73.9981704,594.7236170144322
750000,1,1.0,943.0,Columbia Street Waterfront District,Residential,condo,Brooklyn,11231,New York,40.6870254,-74.0004951,795.3340402969247
999990,6,4.0,2184.207862,Queens,Residential,multi-family home,Queens,11429,New York,40.7118837,-73.742941,457.8273054490085
430000,3,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10016,New York,40.7482797,-73.9715473,196.8677100201739
349000,3,2.0,1180.0,Mid Island,Residential,contingent,Richmond County,10314,New York,40.6195692,-74.1550985,295.76271186440675
599000,3,2.0,1052.0,The Bronx,Residential,house,The Bronx,10469,New York,40.8750212,-73.8547365,569.3916349809886
175000,1,1.0,800.0,Sheepshead Bay,Residential,co-op,Brooklyn,11229,New York,40.5980473,-73.9354323,218.75
999000,4,4.0,3570.0,Staten Island,Residential,house,Staten Island,10314,New York,40.5898663,-74.1515902,279.83193277310926
1335000,3,2.0,2184.207862,Brooklyn,Residential,townhouse,Brooklyn,11221,New York,40.689193,-73.9397249,611.2055648300748
849999,2,2.0,1365.0,Staten Island,Residential,house,Staten Island,10306,New York,40.562056,-74.1052535,622.7098901098901
136999,1,1.0,750.0,East Bronx,Residential,co-op,The Bronx,10462,New York,40.8533818,-73.8651554,182.66533333333334
329000,1,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10033,New York,40.8544444,-73.9377977,150.6266897596214
825000,1,1.0,750.0,Manhattan,Residential,co-op,Manhattan,10035,New York,40.7468058,-73.9797483,1100.0
685000,1,1.0,2184.207862,Park Slope,Residential,co-op,Brooklyn,11217,New York,40.6752414,-73.9729777,313.61484038097467
189000,1,1.0,2184.207862,Jamaica,Residential,co-op,Queens,11432,New York,40.7109831,-73.7970163,86.53022603212294
408000,1,1.0,787.0,Brooklyn,Residential,condo,Brooklyn,11224,New York,40.5856282,-73.9879851,518.4243964421855
559000,1,1.0,830.0,Brighton Beach,Residential,condo,Brooklyn,11235,New York,40.5795498,-73.9658695,673.4939759036145
949000,4,4.0,2920.0,Staten Island,Residential,pending,Staten Island,10314,New York,40.6134167,-74.1334698,325.0
379000,2,1.0,1000.0,Midwood,Residential,co-op,Brooklyn,11230,New York,40.6211681,-73.9559582,379.0
599000,2,2.0,1200.0,Fort Hamilton,Residential,co-op,Brooklyn,11209,New York,40.6186895,-74.032363,499.1666666666667
1299900,6,4.0,2504.0,Staten Island,Residential,townhouse,Staten Island,10303,New York,40.636611,-74.150256,519.129392971246
594900,3,2.0,1224.0,Brooklyn,Residential,house,Brooklyn,11236,New York,40.63818,-73.9071525,486.02941176470586
1425000,4,3.0,2184.207862,Queens,Residential,pending,Queens,11358,New York,40.7719037,-73.8044794,652.4104343691808
575000,2,2.0,2184.207862,Flushing,Residential,co-op,Queens,11374,New York,40.7287304,-73.8540818,263.2533331665116
850000,1,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10014,New York,40.7343573,-74.0073312,389.1571012026693
1288000,3,2.0,2184.207862,Brooklyn,Residential,townhouse,Brooklyn,11228,New York,40.6208518,-74.0133836,589.687466292986
309000,1,2.0,1074.0,Glen Oaks,Residential,co-op,Queens,11005,New York,40.7577974,-73.7159601,287.70949720670393
999000,3,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10025,New York,40.7983784,-73.9712947,457.37405188407837
2700000,5,2.0,2690.0,Brooklyn,Residential,house,Brooklyn,11235,New York,40.5801404,-73.9494604,1003.7174721189591
399000,3,2.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10037,New York,40.8102659,-73.9382868,182.67492162337064
554900,3,2.0,1890.0,The Bronx,Residential,house,The Bronx,10467,New York,40.8849291,-73.8613097,293.5978835978836
399000,1,1.0,561.0,Sheepshead Bay,Residential,condo,Brooklyn,11235,New York,40.5839568,-73.9420847,711.2299465240642
999999,3,2.0,2184.207862,Queens,Residential,multi-family home,Queens,11373,New York,40.7392278,-73.8677036,457.83142593596244
715000,3,1.0,983.0,Manhattan,Residential,co-op,Manhattan,10003,New York,40.7329326,-73.9858654,727.3652085452696
565000,2,1.0,2184.207862,Southside,Residential,co-op,Brooklyn,11206,New York,40.7108846,-73.9496434,258.67501432883313
1200000,2,2.0,1100.0,Windsor Terrace,Residential,co-op,Brooklyn,11218,New York,40.6533033,-73.9730719,1090.909090909091
1049000,2,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10014,New York,40.7316025,-74.0100989,480.2656460724707
949900,4,2.0,1680.0,Staten Island,Residential,house,Staten Island,10314,New York,40.6217558,-74.1413145,565.4166666666666
1199000,6,3.0,2184.207862,Queens,Residential,multi-family home,Queens,11379,New York,40.711017,-73.8723608,548.9404286376476
765000,4,2.0,2184.207862,Queens,Residential,pending,Queens,11362,New York,40.7714061,-73.732929,350.24139108240234
849000,3,2.0,1296.0,Queens,Residential,townhouse,Queens,11379,New York,40.7149915,-73.8775275,655.0925925925926
999000,4,3.0,2184.207862,Queens,Residential,multi-family home,Queens,11378,New York,40.7148444,-73.9102315,457.37405188407837
1999000,3,4.0,2840.0,Brooklyn,Residential,pending,Brooklyn,11235,New York,40.5789619,-73.9430773,703.8732394366198
1450000,5,4.0,3252.0,Staten Island,Residential,multi-family home,Staten Island,10312,New York,40.5504262,-74.186404,445.87945879458795
1599000,5,3.0,2424.0,Brooklyn,Residential,multi-family home,Brooklyn,11234,New York,40.6062747,-73.9157858,659.6534653465346
995000,2,2.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10001,New York,40.747844,-74.00189,455.542724349007
569000,2,2.0,2184.207862,Rego Park,Residential,co-op,Queens,11374,New York,40.7337965,-73.8620837,260.5063418639045
398000,3,1.0,2184.207862,Astoria,Commercial,co-op,Queens,11370,New York,40.7753841,-73.90928,182.21708973960278
799999,3,4.0,2337.0,Staten Island,Residential,house,Staten Island,10309,New York,40.513375,-74.202668,342.31878476679503
758888,4,2.0,2184.207862,Queens,Residential,pending,Queens,11373,New York,40.7479833,-73.8746835,347.44312260881327
619999,3,2.0,2184.207862,Brooklyn,Residential,house,Brooklyn,11212,New York,40.6603335,-73.9008479,283.8553101041809
485000,2,1.0,560.0,Brooklyn,Residential,house,Brooklyn,11235,New York,40.585215,-73.937245,866.0714285714286
859000,3,2.0,2184.207862,Brooklyn,Residential,house,Brooklyn,11234,New York,40.621997,-73.905326,393.2775881565799
359000,2,1.0,2184.207862,Bayside,Residential,co-op,Queens,11360,New York,40.7838199,-73.78072,164.3616462726568
589000,2,2.0,1808.0,Staten Island,Residential,house,Staten Island,10308,New York,40.5383835,-74.1433088,325.77433628318585
239000,1,1.0,2184.207862,Forest Hills,Residential,co-op,Queens,11375,New York,40.7318103,-73.8443526,109.42182022051524
259000,3,1.0,250.0,Manhattan,Residential,co-op,Manhattan,10017,New York,40.750236,-73.9707571,1036.0
900000,2,2.0,2184.207862,Manhattan,Commercial,co-op,Manhattan,10024,New York,40.7819299,-73.9807097,412.0486953910616
219000,3,1.0,550.0,Midwood,Residential,co-op,Brooklyn,11230,New York,40.621071,-73.969227,398.1818181818182
1795000,3,2.0,1773.0,Manhattan,Residential,condo,Manhattan,10027,New York,40.810446,-73.943187,1012.4083474337282
699000,2,2.0,1519.0,Manhattan,Residential,condo,Manhattan,10030,New York,40.8163359,-73.9434447,460.17116524028967
998000,3,2.0,2184.207862,Queens,Residential,house,Queens,11423,New York,40.7288044,-73.7772174,456.91622000031055
1100000,3,2.3738608579684373,2184.207862,Brooklyn,Residential,house,Brooklyn,11210,New York,40.6143817,-73.9525027,503.61507214463086
425000,3,2.0,1300.0,Forest Hills,Residential,co-op,Queens,11375,New York,40.7379227,-73.8470718,326.9230769230769
2750000,3,3.0,2782.0,Brooklyn,Commercial,condo,Brooklyn,11231,New York,40.6811053,-74.0098135,988.4974838245867
715000,3,2.0,2184.207862,Queens,Residential,house,Queens,11421,New York,40.6951138,-73.8648093,327.34979689401007
949000,6,3.0,2184.207862,Queens,Residential,multi-family home,Queens,11423,New York,40.7099626,-73.7608766,434.4824576956861
1600000,4,2.0,2350.0,Manhattan,Residential,co-op,Manhattan,10004,New York,40.7048255,-74.0118183,680.8510638297872
1188000,3,2.3738608579684373,2184.207862,Queens,Residential,pending,Queens,11432,New York,40.7199051,-73.7781913,543.9042779162013
1350000,7,4.0,2800.0,Queens,Residential,multi-family home,Queens,11373,New York,40.7424208,-73.8687143,482.14285714285717
725000,3,2.3738608579684373,1498.0,Staten Island,Residential,contingent,Staten Island,10314,New York,40.5887531,-74.1613951,483.97863818424565
914999,4,2.0,2184.207862,Queens,Residential,house,Queens,11356,New York,40.790645,-73.846559,418.91571581569553
600000,3,1.0,2184.207862,Manhattan,Residential,condo,Manhattan,10036,New York,40.7602412,-73.9954328,274.69913026070776
1750000,4,3.0,3225.0,Brooklyn,Residential,house,Brooklyn,11209,New York,40.633166,-74.0303565,542.6356589147287
850000,5,3.0,2184.207862,Brooklyn,Residential,multi-family home,Brooklyn,11208,New York,40.6742588,-73.8767881,389.1571012026693
1050000,3,2.0,1870.0,The Bronx,Residential,house,The Bronx,10465,New York,40.8325495,-73.8167031,561.4973262032086
400000,3,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10012,New York,40.7257358,-74.0017575,183.1327535071385
750000,3,2.0,2184.207862,Queens,Residential,house,Queens,11420,New York,40.6743844,-73.8184378,343.37391282588464
1328888,3,2.0,1440.0,Brooklyn,Residential,house,Brooklyn,11204,New York,40.6094603,-73.9831636,922.8388888888888
478888,2,2.0,1159.0,Staten Island,Residential,townhouse,Staten Island,10314,New York,40.5872305,-74.1641299,413.190681622088
2250000,2,2.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10014,New York,40.7373809,-74.0040989,1030.121738477654
728000,2,1.0,1440.0,Queens,Residential,house,Queens,11358,New York,40.7731565,-73.8027586,505.55555555555554
2500000,3,3.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10023,New York,40.7821377,-73.9824061,1144.5797094196155
1399999,4,4.0,2776.0,Staten Island,Residential,multi-family home,Staten Island,10312,New York,40.5365656,-74.1839422,504.3224063400576
2300000,3,2.0,2800.0,Queens,Residential,house,Queens,11356,New York,40.7903373,-73.8420291,821.4285714285714
735000,3,2.0,2184.207862,Queens,Residential,house,Queens,11420,New York,40.6787631,-73.8121482,336.506434569367
399990,2,1.0,1000.0,Flushing,Residential,co-op,Queens,11375,New York,40.7213566,-73.8414009,399.99
850000,3,3.0,2646.0,Brooklyn,Residential,multi-family home,Brooklyn,11235,New York,40.5786954,-73.9626508,321.2396069538927
215000,3,1.0,625.0,98th Place,Residential,co-op,Queens,11374,New York,40.7318415,-73.8574816,344.0
130000,1,1.0,720.0,East Bronx,Residential,co-op,The Bronx,10462,New York,40.8527259,-73.8670374,180.55555555555554
1195000,3,2.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10025,New York,40.7992102,-73.9695499,547.1091011025762
679000,1,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10033,New York,40.853549,-73.9392769,310.8678490783676
299998,2,1.0,1200.0,Rosebank,Residential,contingent,Staten Island,10305,New York,40.608288,-74.07426,249.99833333333333
690000,2,2.0,942.0,Bensonhurst,Residential,condo,Brooklyn,11204,New York,40.6088021,-73.9805695,732.484076433121
185000,2,1.0,854.0,Sheepshead Bay,Residential,co-op,Brooklyn,11229,New York,40.5977235,-73.9352176,216.62763466042153
859000,3,2.0,2184.207862,Queens,Residential,pending,Queens,11375,New York,40.7339078,-73.845842,393.2775881565799
928888,4,2.0,1480.0,Queens,Residential,multi-family home,Queens,11356,New York,40.787297,-73.848086,627.627027027027
780000,2,2.0,955.0,Flushing,Residential,condo,Queens,11355,New York,40.7565584,-73.8317042,816.7539267015707
1190000,3,2.0,1360.0,Brooklyn,Residential,house,Brooklyn,11209,New York,40.6214197,-74.0328467,875.0
639999,3,2.0,1180.0,Kingsbridge,Residential,condo,The Bronx,10463,New York,40.8874214,-73.9034179,542.3720338983051
799000,1,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10001,New York,40.7536573,-73.9975607,365.80767513050915
